"genes","logFC","logCPM","LR","PValue","FDR"
"dp_gene5058",-3.66041740697662,11.4513683957342,28.3181811440912,1.02924740008741e-07,2.0218962209619e-06
"dp_gene1081",2.46146665800275,13.0650625302733,28.2998859254262,1.0390210831036e-07,2.03831904724774e-06
"dp_gene2725",-3.76243296245664,9.47403234958694,28.2543783335631,1.06373747554417e-07,2.08356685369809e-06
"dp_gene2839",-3.72359072958798,10.5379288260853,28.2521260943399,1.06497591454019e-07,2.08356685369809e-06
"dp_gene3056",2.88231380746368,6.85509015121058,28.248225412171,1.06712420206551e-07,2.08494090373747e-06
"dp_gene17025",-5.0532906410821,6.52620482332461,28.2327110481969,1.07571175655951e-07,2.09887521215583e-06
"dp_gene5951",4.51174809099307,3.72331768802269,28.2163742121209,1.08482943557346e-07,2.11380481507213e-06
"dp_gene21978",-3.83137656123941,8.52262077304892,28.1520438481275,1.12149176373343e-07,2.18229281258736e-06
"dp_gene10015",-3.63642048035455,12.338794432696,28.0902400304611,1.1578831904247e-07,2.25006977395334e-06
"dp_gene3931",3.75320330057016,3.79752164935465,28.0198889021366,1.20074985821816e-07,2.33023044490547e-06
"dp_gene12845",-4.54042946674732,6.6745571147044,28.0037170544768,1.21082647441338e-07,2.34662727615142e-06
"dp_gene5257",-5.02178294686605,6.20636783759777,27.8903540716878,1.28388220877808e-07,2.48487215682833e-06
"dp_gene21813",3.30598359619087,5.60270045506467,27.8503796949891,1.31068345115207e-07,2.5333437911745e-06
"dp_gene5570",3.47552288526229,5.42481241068269,27.8281342506423,1.32584022942483e-07,2.55578746899419e-06
"dp_gene7256",3.47552288526229,4.88892789088731,27.8281342506423,1.32584022942483e-07,2.55578746899419e-06
"dp_gene13847",-8.47727865310859,4.51288513456789,27.8165028515317,1.33383500565605e-07,2.56776594747057e-06
"dp_gene9757",-4.28821529023788,6.8343188230726,27.7501114121117,1.38040252949672e-07,2.6538698763751e-06
"dp_gene17086",-5.00756514671775,6.65476240104949,27.7347490413467,1.39140790904248e-07,2.67146613055707e-06
"dp_gene15341",-8.46248761759366,4.45247895595413,27.6657985774916,1.44189616161657e-07,2.76472084499326e-06
"dp_gene21040",3.13054533812995,6.73209892550416,27.6575615091543,1.44804915271651e-07,2.77283143864799e-06
"dp_gene20141",3.65218994349504,4.17946545214589,27.6061086336048,1.48708386613639e-07,2.84380136151467e-06
"dp_gene2409",4.80593049007848,4.26840005338282,27.5954193800481,1.49532463431297e-07,2.85577296717335e-06
"dp_gene17020",-4.99299619626039,6.50922025724231,27.5761792822434,1.51027308363187e-07,2.88050629535554e-06
"dp_gene289",-4.9915573072904,6.29918128415411,27.560754009691,1.52236572841587e-07,2.89973466816757e-06
"dp_gene13026",4.80251223377215,4.16162233374748,27.5538720865769,1.52779207065778e-07,2.90623138084623e-06
"dp_gene13178",3.41323682959181,4.30084959327423,27.5470355376829,1.53320182827204e-07,2.91267946796502e-06
"dp_gene7750",-8.43735770249375,4.47957901866542,27.4158667899675,1.64079460476737e-07,3.11297597449219e-06
"dp_gene15610",-4.35257587195423,7.00250511687294,27.3782568264539,1.67301801446856e-07,3.16994044029201e-06
"dp_gene7789",4.23959158909511,3.57919554215467,27.3514165842189,1.69640125984386e-07,3.2100275283056e-06
"dp_gene8803",5.3238302695402,2.46174343791675,27.3323642731987,1.71319816070565e-07,3.23756281510023e-06
"dp_gene8505",4.2343737740099,4.88475101699725,27.2812938320305,1.75904972558608e-07,3.31986099387771e-06
"dp_gene3840",4.23225427244106,3.03207992372977,27.2528930466148,1.78507832594742e-07,3.36458096494586e-06
"dp_gene16374",-5.55335153641859,5.6579819734616,27.2311639408802,1.80525284423252e-07,3.3981645902074e-06
"dp_gene10171",2.58619996776117,7.99451857867931,27.1615539332606,1.87143420298894e-07,3.51814990520177e-06
"dp_gene13152",2.52556171273435,8.54611603868869,27.1002174037835,1.93176216516405e-07,3.62683315878913e-06
"dp_gene21127",3.80189193563425,3.77947382870162,27.074798400041,1.95733092188488e-07,3.67005911087882e-06
"dp_gene14014",-3.56237712471919,10.4538354847539,26.8806745562293,2.16412064677844e-07,4.05252670206471e-06
"dp_gene17150",-4.43846169447353,5.72736486997592,26.8744636090478,2.17108664127249e-07,4.06029809085707e-06
"dp_gene14876",3.48382165121801,4.85147360449246,26.8689648485904,2.17727262429427e-07,4.06659248312165e-06
"dp_gene13171",-3.97240492428914,6.68424267486081,26.742418332703,2.32462017806198e-07,4.33618348608999e-06
"dp_gene11131",-3.59348241702826,9.27645879739053,26.7390936928202,2.32862318645186e-07,4.33789819966583e-06
"dp_gene5057",2.74116043162761,6.2945344391378,26.7366612292443,2.33155635254943e-07,4.33789819966583e-06
"dp_gene10999",3.68742713138497,4.33672988635072,26.6644081208152,2.42039146800426e-07,4.49737430117956e-06
"dp_gene14339",-4.60242489224904,5.50353859771708,26.6068192994118,2.49362046192245e-07,4.62747920726639e-06
"dp_gene7263",-8.35565927353867,4.37280860847692,26.6036968242498,2.49765382190448e-07,4.62900648560935e-06
"dp_gene9711",4.02376793816945,4.56075868583411,26.555527159924,2.56071052919347e-07,4.72009056878106e-06
"dp_gene7901",6.50755170205711,3.64523028881044,26.5218634356328,2.60572306869387e-07,4.72009056878106e-06
"dp_gene2164",6.50755170205711,2.37308560231231,26.5218634356328,2.60572306869388e-07,4.72009056878106e-06
"dp_gene6922",6.50755170205711,2.85239169244532,26.5218634356328,2.60572306869388e-07,4.72009056878106e-06
"dp_gene11479",6.50755170205711,2.68722655405006,26.5218634356328,2.60572306869388e-07,4.72009056878106e-06
"dp_gene2477",6.50755170205711,2.88081263631473,26.5218634356328,2.60572306869388e-07,4.72009056878106e-06
"dp_gene10989",6.50755170205711,3.62639852352913,26.5218634356328,2.60572306869388e-07,4.72009056878106e-06
"dp_gene13348",6.50755170205711,4.53939653773968,26.5218634356328,2.60572306869388e-07,4.72009056878106e-06
"dp_gene15622",6.50755170205711,2.25907588055022,26.5218634356328,2.60572306869388e-07,4.72009056878106e-06
"dp_gene15698",6.50755170205711,2.25907588055022,26.5218634356328,2.60572306869388e-07,4.72009056878106e-06
"dp_gene17243",6.50755170205711,3.325677042239,26.5218634356328,2.60572306869388e-07,4.72009056878106e-06
"dp_gene18618",6.50755170205711,3.31237902999485,26.5218634356328,2.60572306869388e-07,4.72009056878106e-06
"dp_gene20634",6.50755170205711,2.72253297624162,26.5218634356328,2.60572306869388e-07,4.72009056878106e-06
"dp_gene1068",6.50755170205711,2.58735765911865,26.5218634356328,2.60572306869389e-07,4.72009056878106e-06
"dp_gene5605",6.50755170205711,2.55814541745371,26.5218634356328,2.60572306869389e-07,4.72009056878106e-06
"dp_gene7346",6.50755170205711,2.55352167109247,26.5218634356328,2.60572306869389e-07,4.72009056878106e-06
"dp_gene17595",6.50755170205711,3.65262890007099,26.5218634356328,2.60572306869389e-07,4.72009056878106e-06
"dp_gene3885",6.50755170205711,2.31506750716853,26.5218634356328,2.60572306869389e-07,4.72009056878106e-06
"dp_gene15206",3.36572586255299,5.03804200834409,26.5172833800613,2.61190815055729e-07,4.72535804553144e-06
"dp_gene15822",-3.71259300315921,8.44633390094993,26.5042660127133,2.62956776689075e-07,4.75134556776914e-06
"dp_gene6321",2.4408119507118,9.89779359550537,26.479185174345,2.66393107319916e-07,4.80607125896571e-06
"dp_gene6709",2.69693816284337,6.19804568412197,26.4773078294627,2.66652126164961e-07,4.80607125896571e-06
"dp_gene4946",-4.8868700572566,6.05399295528908,26.4330040264899,2.72838574356465e-07,4.91143496085627e-06
"dp_gene12748",4.41605556076261,2.54704709580299,26.398428432442,2.77766390148422e-07,4.99390720642157e-06
"dp_gene8192",-3.78898443983101,8.09025871663757,26.3869948785941,2.79415484189153e-07,5.01729995831057e-06
"dp_gene10589",-5.47128129212348,5.88514715559687,26.3695160250597,2.81955497979375e-07,5.05661234498085e-06
"dp_gene8310",-4.5788823448993,6.2210466344949,26.3501814975488,2.84792146769799e-07,5.10114032829036e-06
"dp_gene3765",-4.5756866792733,5.83480318021276,26.3154320467178,2.89962485534451e-07,5.18730654953009e-06
"dp_gene38",-8.32383669712399,4.30988091319873,26.2917615980367,2.93538162261302e-07,5.24476674305541e-06
"dp_gene6397",-3.77246977647001,8.00888269230084,26.1998291695084,3.07849762227545e-07,5.49367044747397e-06
"dp_gene2869",-4.56012979116393,6.68781302295271,26.146820025003,3.16417771576789e-07,5.63741644608554e-06
"dp_gene18601",-3.72370297575638,7.92010879587549,26.1451788240165,3.16686824421201e-07,5.63741644608554e-06
"dp_gene20369",-3.88306976690699,7.83964112166963,26.1280739244407,3.19504629551495e-07,5.68056381443034e-06
"dp_gene8212",2.75269592000514,5.60064855137646,26.0733553194673,3.2868870322629e-07,5.83665321652694e-06
"dp_gene3439",3.86260216875904,3.02560004573466,26.0574596290964,3.31405937723931e-07,5.87766570238789e-06
"dp_gene5786",-3.95179948341885,7.83817904220575,26.0490804957269,3.32847331624109e-07,5.89597748733173e-06
"dp_gene12111",3.50420805627257,5.02005557852592,26.0015481384284,3.41143685722212e-07,6.03552245942156e-06
"dp_gene19921",3.73593087751945,3.23656095731583,25.7263276749579,3.93423176399783e-07,6.95192252513293e-06
"dp_gene16554",-4.20056283467392,6.95179748517226,25.6974166231374,3.99361298231415e-07,7.04821365875004e-06
"dp_gene16121",2.94756819296572,5.99042548426721,25.6831066864096,4.02333614924643e-07,7.09199070122058e-06
"dp_gene9992",4.70187149188224,3.10036285693848,25.6757424892098,4.03871864835159e-07,7.11041321008322e-06
"dp_gene515",4.70083720471763,2.76500683594999,25.6639860056857,4.0633981394036e-07,7.14513875269031e-06
"dp_gene851",4.69980227221389,3.64388534484245,25.6522263448479,4.08823554768836e-07,7.18005704776107e-06
"dp_gene8163",4.69861199372164,7.37080276356713,25.6386305315229,4.11714082606074e-07,7.22202598186981e-06
"dp_gene21752",4.69690251696466,2.41023922133449,25.6190881201383,4.15904809484691e-07,7.28260258447499e-06
"dp_gene7271",4.69638401590755,3.93250478034844,25.6131450369038,4.17187720006678e-07,7.28260258447499e-06
"dp_gene4755",4.69638401590755,4.02186058036604,25.6131450369037,4.1718772000668e-07,7.28260258447499e-06
"dp_gene21185",4.69638401590755,3.64493962524094,25.6131450369037,4.17187720006682e-07,7.28260258447499e-06
"dp_gene4324",2.64236849927617,6.94951920274141,25.5995177892247,4.20144378921727e-07,7.32534679525077e-06
"dp_gene10124",4.14482834125162,2.89310797778581,25.5763587764904,4.2521737921506e-07,7.40484225954342e-06
"dp_gene21920",-3.47982623232434,10.7437612489516,25.5714545733944,4.26299502688791e-07,7.40692999791641e-06
"dp_gene16376",3.72497785524657,4.29586221513206,25.5705285279337,4.26504146365196e-07,7.40692999791641e-06
"dp_gene20847",-4.50659443663865,7.14275085147431,25.5688363793056,4.26878343038251e-07,7.40692999791641e-06
"dp_gene9444",4.14319678447171,5.26560076458198,25.5554759654663,4.29844406393426e-07,7.44422795286987e-06
"dp_gene13504",2.37829415755529,9.02555392393973,25.5545063472789,4.30060467767571e-07,7.44422795286987e-06
"dp_gene7078",-3.94188551897813,7.51731770600552,25.3932702985599,4.67546321371851e-07,8.08339377441333e-06
"dp_gene549",3.61793850487575,3.69019996145603,25.2826093201895,4.95153068001435e-07,8.55043363773975e-06
"dp_gene9096",2.76711567620523,5.89277757229352,25.2478384421518,5.04160405137809e-07,8.69556086325606e-06
"dp_gene4638",-4.15691678739881,6.23001098441782,25.2208620891872,5.11261597362742e-07,8.80750414859424e-06
"dp_gene10094",2.34943042325153,10.2323586324357,25.1928894728957,5.18730966997028e-07,8.92551529013144e-06
"dp_gene15863",5.20044604605738,2.40407805539403,25.1905760610358,5.1935358082837e-07,8.92557721330663e-06
"dp_gene3819",5.19938308151962,2.35170289876599,25.1797222717075,5.22284704299617e-07,8.94397048847528e-06
"dp_gene12270",5.19938308151962,2.32234874066159,25.1797222717075,5.22284704299617e-07,8.94397048847528e-06
"dp_gene18152",5.19938308151962,2.42951789095357,25.1797222717075,5.22284704299617e-07,8.94397048847528e-06
"dp_gene7707",5.19816230635585,2.53103252827358,25.1671979987762,5.25687567480787e-07,8.98510085992814e-06
"dp_gene4859",5.19763165711212,2.43281130848537,25.1617340274921,5.27179091996616e-07,8.98510085992814e-06
"dp_gene17896",5.19763165711212,2.53616527282855,25.1617340274921,5.27179091996616e-07,8.98510085992814e-06
"dp_gene20341",5.19763165711212,2.43407738111011,25.1617340274921,5.27179091996616e-07,8.98510085992814e-06
"dp_gene3133",3.21717180844023,4.13475016828808,25.1497675320429,5.3046047731439e-07,9.03035374545005e-06
"dp_gene4065",-4.14871575393106,7.1938000773144,25.1307293577723,5.35723276179973e-07,9.10919094249886e-06
"dp_gene20887",2.50540253104781,8.03304983873762,25.1025432493759,5.4361115204219e-07,9.23242544322302e-06
"dp_gene287",-4.46055759382573,6.34877379905664,25.074732065626,5.51508228609263e-07,9.35552605684349e-06
"dp_gene6583",-3.5483983117303,8.78231352997853,25.0614693317392,5.55314628100622e-07,9.40902658352864e-06
"dp_gene10002",3.20966003655602,4.92693440433843,25.0278075042125,5.6509424405103e-07,9.56349049879319e-06
"dp_gene16116",2.89841238268211,5.91886373178116,24.9510586833142,5.88042307106118e-07,9.94018994860858e-06
"dp_gene2997",-3.40905367991646,10.7291148338237,24.8393873106991,6.23111529967754e-07,1.05206617688584e-05
"dp_gene21482",2.83694692851445,6.41076406881576,24.8019926481062,6.35317583738396e-07,1.07142037893847e-05
"dp_gene7663",-8.16996827585722,4.25130931570282,24.7981240174819,6.36593954394405e-07,1.07231871827254e-05
"dp_gene5320",2.32472829883687,10.6924328241985,24.7799959859816,6.42609240829795e-07,1.08045909479157e-05
"dp_gene16540",2.81270656867544,5.98575008544479,24.7790483817404,6.42925239844071e-07,1.08045909479157e-05
"dp_gene17569",-4.72918837331542,6.23263954293813,24.7611697917147,6.48916526450255e-07,1.08925813677372e-05
"dp_gene4912",3.1255304853995,3.93434474198681,24.728642611539,6.59960634899023e-07,1.10650841797779e-05
"dp_gene12940",2.51530161015358,6.71382587062884,24.6845111973724,6.75246716730042e-07,1.13082257938798e-05
"dp_gene16743",4.32305523311298,4.11248533262005,24.6559580746689,6.85325489594747e-07,1.14636986478732e-05
"dp_gene18436",4.31871821353735,4.85700521545051,24.6049388680894,7.03711456217825e-07,1.17439994064871e-05
"dp_gene19829",4.31871821353735,2.89062104048019,24.6049388680894,7.03711456217826e-07,1.17439994064871e-05
"dp_gene10180",-4.00141783362463,6.87581231262126,24.5745590436889,7.14893641184013e-07,1.1916822441887e-05
"dp_gene2263",-8.14105518767361,4.31360157457292,24.5272575073095,7.32660086069703e-07,1.21988750358419e-05
"dp_gene14861",-4.70445115652148,5.94719406280924,24.5035744303565,7.41721091220994e-07,1.23354975943662e-05
"dp_gene20690",-8.1339485256555,4.16471153271266,24.4590847713832,7.59047485581664e-07,1.25968307997529e-05
"dp_gene1319",-5.28598487589058,5.64415144488438,24.458743247307,7.59182049031508e-07,1.25968307997529e-05
"dp_gene18642",3.31305907722695,3.19973732953758,24.4469819108984,7.63830742629391e-07,1.26593971011186e-05
"dp_gene16399",-3.63250649972978,7.76887623523904,24.4242835397625,7.72883174608915e-07,1.27934302773406e-05
"dp_gene1624",-8.13023126112836,5.48200522643149,24.4222673734812,7.73692433722242e-07,1.27934302773406e-05
"dp_gene4024",-4.20944029511059,6.90816194951297,24.3845745298908,7.8897918042376e-07,1.30312609421881e-05
"dp_gene13009",-4.68370766576068,5.34525562401733,24.2879192390557,8.29577305781743e-07,1.36861271991613e-05
"dp_gene20172",-3.535833915229,7.24747338747748,24.2838701058451,8.31323048082706e-07,1.36992537489195e-05
"dp_gene5782",3.65684363707825,3.3306274031033,24.2230615204201,8.57987525108056e-07,1.41225138407912e-05
"dp_gene7051",-5.25928060772527,5.77303226299668,24.185153547303,8.75042378623495e-07,1.43868142045293e-05
"dp_gene18610",-3.6233289443973,7.4240947083674,24.1005041079479,9.14363570496716e-07,1.50161826002188e-05
"dp_gene6955",-3.77511570113673,7.95766497171126,24.0914407687651,9.18677296351593e-07,1.50698611332123e-05
"dp_gene12287",6.33960739801954,3.03961095424438,24.0054210596454,9.60648427282651e-07,1.53735734439386e-05
"dp_gene5232",6.33960739801954,2.54787341144881,24.0054210596454,9.60648427282653e-07,1.53735734439386e-05
"dp_gene16672",6.33960739801954,2.34530343968048,24.0054210596454,9.60648427282653e-07,1.53735734439386e-05
"dp_gene20731",6.33960739801954,2.67272011849162,24.0054210596454,9.60648427282653e-07,1.53735734439386e-05
"dp_gene428",6.33960739801954,2.31393497440065,24.0054210596454,9.60648427282655e-07,1.53735734439386e-05
"dp_gene742",6.33960739801954,2.22818345543975,24.0054210596454,9.60648427282655e-07,1.53735734439386e-05
"dp_gene1895",6.33960739801954,2.29288949587373,24.0054210596454,9.60648427282655e-07,1.53735734439386e-05
"dp_gene3781",6.33960739801954,2.56129305271268,24.0054210596454,9.60648427282655e-07,1.53735734439386e-05
"dp_gene4997",6.33960739801954,2.32197170521596,24.0054210596454,9.60648427282655e-07,1.53735734439386e-05
"dp_gene8640",6.33960739801954,2.40011392057203,24.0054210596454,9.60648427282655e-07,1.53735734439386e-05
"dp_gene9523",6.33960739801954,2.78062112608198,24.0054210596454,9.60648427282655e-07,1.53735734439386e-05
"dp_gene10208",6.33960739801954,2.51975029384773,24.0054210596454,9.60648427282655e-07,1.53735734439386e-05
"dp_gene19916",6.33960739801954,2.65059168868086,24.0054210596454,9.60648427282655e-07,1.53735734439386e-05
"dp_gene20688",6.33960739801954,3.72956275261136,24.0054210596454,9.60648427282655e-07,1.53735734439386e-05
"dp_gene21455",6.33960739801954,2.41219758139123,24.0054210596454,9.60648427282655e-07,1.53735734439386e-05
"dp_gene1883",6.33960739801954,2.25836363787123,24.0054210596454,9.60648427282657e-07,1.53735734439386e-05
"dp_gene4609",6.33960739801954,3.35396684607864,24.0054210596454,9.60648427282657e-07,1.53735734439386e-05
"dp_gene4952",6.33960739801954,3.0499936748909,24.0054210596454,9.60648427282657e-07,1.53735734439386e-05
"dp_gene8137",6.33960739801954,2.28606898128719,24.0054210596454,9.60648427282657e-07,1.53735734439386e-05
"dp_gene190",6.33960739801954,2.31486933706245,24.0054210596454,9.60648427282659e-07,1.53735734439386e-05
"dp_gene2165",6.33960739801954,2.8860796250385,24.0054210596454,9.60648427282659e-07,1.53735734439386e-05
